id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,month,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
513176,SUD-2024-3-17514-5,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Radio Dabanga,2024-01-04,Sudan war: Khartoum clashes, El Gezira airstrikes, and humanitarian crisis in Darfur""",Radio Dabanga,04/01/2024 00:00,"Sudan war: Khartoum clashes, El Gezira airstrikes, and humanitarian crisis in Darfur",Radio Dabanga,1,Ombada locality,"neighbourhoods of Ombadda El Hara blocks 51, 52, and 16 in Omdurman",Khartoum state,Omdurman district,15.683014,32.305311,POINT (32.305311 15.683014),152345,Sudan,625,Africa,1,1,,03/01/2024,03/01/2024,0,0,9,0,9,9,9,,
553936,SUD-2024-3-17514-185,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""SIHA,2024-02-13,Report: Gezira under RSF Control – Overall Situation""",SIHA,13/02/2024 00:00,Report: Gezira under RSF Control – Overall Situation,"Rufa’a News,",1,Rufaa town,Rufa’a town,Gezira state,E. El Gezira district,14.761984,33.350319,POINT (33.350319 14.761984),150907,Sudan,625,Africa,1,1,,05/01/2024,05/01/2024,0,0,1,0,1,1,1,,
513146,SUD-2024-3-17514-4,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Darfur 24,2024-01-11,“6” civilians were killed in Al-Ma’iliq by the Rapid Support Forces""",Darfur 24,11/01/2024 00:00,“6” civilians were killed in Al-Ma’iliq by the Rapid Support Forces,Darfur 24 (An eyewitness),1,Al Kamlin town,Al-Muailiq area of ​​Al-Kamilin locality,Gezira state,El Kamlin district,15.0998,33.17493,POINT (33.17493 15.0998),151627,Sudan,625,Africa,1,2,,09/01/2024,11/01/2024,0,0,6,0,6,6,6,,
555609,SUD-2024-3-17514-206,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Confidential report,2024-06-13,Confidential report""",Confidential report,13/06/2024 00:00,Confidential report,Confidential report,1,El Mas'udiya village,"Elmas'udiya area, Gezira State",Gezira state,El Kamlin district,15.30709,32.86139,POINT (32.86139 15.30709),151626,Sudan,625,Africa,1,1,,11/01/2024,11/01/2024,0,0,1,0,1,1,1,,
510862,SUD-2024-3-17514-0,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""AllAfrica,2024-02-04,Sudan Civilians - 'RSF Bandits Wreaking Havoc'
CR 	Dabanga""",AllAfrica,04/02/2024 00:00,"Sudan Civilians - 'RSF Bandits Wreaking Havoc'
CR 	Dabanga",,1,Alsoriba village,Soriba village,Gezira state,Wad Medani district,14.317594,33.499395,POINT (33.499395 14.317594),150187,Sudan,625,Africa,1,1,,01/02/2024,01/02/2024,0,0,2,0,2,2,2,,
536197,SUD-2024-3-17514-102,2024,TRUE,Check,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-02,Sudanese paramilitary force accused of brutal attacks in central state""",Sudan Tribune,02/03/2024 00:00,Sudanese paramilitary force accused of brutal attacks in central state,Local witnesses and human rights groups,3,El Hasahisa district,Talaih Al-Khalwad village,Gezira state,El Hasahisa district,14.713,33.3,POINT (33.3 14.713),150907,Sudan,625,Africa,1,4,,01/02/2024,29/02/2024,0,0,8,0,8,8,8,,
536198,SUD-2024-3-17514-108,2024,TRUE,Check,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-02,Sudanese paramilitary force accused of brutal attacks in central state""",Sudan Tribune,02/03/2024 00:00,Sudanese paramilitary force accused of brutal attacks in central state,Local witnesses and human rights groups,3,El Hasahisa district,Gureigana village,Gezira state,El Hasahisa district,14.713,33.3,POINT (33.3 14.713),150907,Sudan,625,Africa,1,4,,01/02/2024,29/02/2024,0,0,2,0,2,2,2,,
536209,SUD-2024-3-17514-109,2024,TRUE,Check,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-02,Sudanese paramilitary force accused of brutal attacks in central state""",Sudan Tribune,02/03/2024 00:00,Sudanese paramilitary force accused of brutal attacks in central state,Local witnesses and human rights groups,3,S. El Gezira district,"southern Jazira, including Shabunat, Al-Doha, and Tabakha",Gezira state,S. El Gezira district,14.177111,32.991111,POINT (32.991111 14.177111),150186,Sudan,625,Africa,1,4,,01/02/2024,29/02/2024,0,0,5,0,5,5,5,,
536210,SUD-2024-3-17514-107,2024,TRUE,Check,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-02,Sudanese paramilitary force accused of brutal attacks in central state""",Sudan Tribune,02/03/2024 00:00,Sudanese paramilitary force accused of brutal attacks in central state,Local witnesses and human rights groups,1,Maryud village,Marioud village,Gezira state,El Hasahisa district,14.522933,33.158553,POINT (33.158553 14.522933),150907,Sudan,625,Africa,1,4,,01/02/2024,29/02/2024,0,0,4,0,4,4,4,,
536200,SUD-2024-3-17514-104,2024,TRUE,Check,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-02,Sudanese paramilitary force accused of brutal attacks in central state""",Sudan Tribune,02/03/2024 00:00,Sudanese paramilitary force accused of brutal attacks in central state,Local witnesses and human rights groups,3,El Hasahisa district,Kishm Al-Gisr village,Gezira state,El Hasahisa district,14.713,33.3,POINT (33.3 14.713),150907,Sudan,625,Africa,1,4,,01/02/2024,29/02/2024,0,0,1,0,1,1,1,,
536201,SUD-2024-3-17514-103,2024,TRUE,Check,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-02,Sudanese paramilitary force accused of brutal attacks in central state""",Sudan Tribune,02/03/2024 00:00,Sudanese paramilitary force accused of brutal attacks in central state,Local witnesses and human rights groups,1,Wad Hussein village,Wad Hussein Al-Khalwad village,Gezira state,El Hasahisa district,14.573,33.1871,POINT (33.1871 14.573),150907,Sudan,625,Africa,1,4,,01/02/2024,29/02/2024,0,0,3,0,3,3,3,,
536202,SUD-2024-3-17514-101,2024,TRUE,Check,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-02,Sudanese paramilitary force accused of brutal attacks in central state""",Sudan Tribune,02/03/2024 00:00,Sudanese paramilitary force accused of brutal attacks in central state,Local witnesses and human rights groups,3,El Managil district,Ma’aigena village,Gezira state,El Managil district,14.335555,32.963999,POINT (32.963999 14.335555),150186,Sudan,625,Africa,1,4,,01/02/2024,29/02/2024,0,0,12,0,12,12,12,,
536203,SUD-2024-3-17514-100,2024,TRUE,Check,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-02,Sudanese paramilitary force accused of brutal attacks in central state""",Sudan Tribune,02/03/2024 00:00,Sudanese paramilitary force accused of brutal attacks in central state,Local witnesses and human rights groups,2,Magharba village,Al-Aqda al-Magharbeh village,Gezira state,El Managil district,14.501024,32.926445,POINT (32.926445 14.501024),150906,Sudan,625,Africa,1,4,,01/02/2024,29/02/2024,0,0,15,0,15,15,15,,
536204,SUD-2024-3-17514-114,2024,TRUE,Check,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-02,Sudanese paramilitary force accused of brutal attacks in central state""",Sudan Tribune,02/03/2024 00:00,Sudanese paramilitary force accused of brutal attacks in central state,Local witnesses and human rights groups,4,Gezira state,"Al-Ndayana, Al-Frijab, and Umm Duwwana",Gezira state,,14.6,33.35,POINT (33.35 14.6),150907,Sudan,625,Africa,1,4,,01/02/2024,29/02/2024,0,0,2,0,2,3,2,,
536205,SUD-2024-3-17514-113,2024,TRUE,Check,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-02,Sudanese paramilitary force accused of brutal attacks in central state""",Sudan Tribune,02/03/2024 00:00,Sudanese paramilitary force accused of brutal attacks in central state,Local witnesses and human rights groups,1,Al Jammu‘iyya village,Al-Jumu’iya village,Gezira state,Um El Qura district,14.086,33.4424,POINT (33.4424 14.086),150187,Sudan,625,Africa,1,4,,01/02/2024,29/02/2024,0,0,1,0,1,1,1,,
536206,SUD-2024-3-17514-112,2024,TRUE,Check,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-02,Sudanese paramilitary force accused of brutal attacks in central state""",Sudan Tribune,02/03/2024 00:00,Sudanese paramilitary force accused of brutal attacks in central state,Local witnesses and human rights groups,4,Gezira state,Wad Al-Bilya village,Gezira state,,14.6,33.35,POINT (33.35 14.6),150907,Sudan,625,Africa,1,4,,01/02/2024,29/02/2024,0,0,6,0,6,6,6,,
536207,SUD-2024-3-17514-111,2024,TRUE,Check,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-02,Sudanese paramilitary force accused of brutal attacks in central state""",Sudan Tribune,02/03/2024 00:00,Sudanese paramilitary force accused of brutal attacks in central state,Local witnesses and human rights groups,4,Gezira state,Tonub village,Gezira state,,14.6,33.35,POINT (33.35 14.6),150907,Sudan,625,Africa,1,4,,01/02/2024,29/02/2024,0,0,3,0,3,3,3,,
517691,SUD-2024-3-17514-9,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Radio Dabanga,2024-02-23,RSF attacks on South Kordofan’s Habila leave dozens dead and villages destroyed""",Radio Dabanga,23/02/2024 00:00,RSF attacks on South Kordofan’s Habila leave dozens dead and villages destroyed,Sources from Kartala,1,Kortala village,"Kartala, north of Habila town",South Kordofan state,Habila district,12.08333,30.3,POINT (30.3 12.08333),147301,Sudan,625,Africa,1,1,,09/02/2024,09/02/2024,0,0,24,0,24,24,24,,
517950,SUD-2024-3-17514-33.1,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""International Service for Human Rights,2024-03-01,Civil society demands immediate intervention and thorough investigation in South Kordofan, Sudan""",International Service for Human Rights,01/03/2024 00:00,"Civil society demands immediate intervention and thorough investigation in South Kordofan, Sudan",International Service for Human Rights,3,Habila district,villages of Habila and surrounding areas near Dillinj City,South Kordofan state,Habila district,11.94139,30.035829,POINT (30.035829 11.94139),146581,Sudan,625,Africa,2,2,,09/02/2024,12/02/2024,0,0,23,0,23,23,23,,
517891,SUD-2024-3-17514-21.1,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,3,"""SIHA Network,2024-03-22,RSF Atrocities Persist Unabated in South Kordofan and Nuba Mountains"";""Sudan Tribune,2024-03-24,Women’s Network condemns wartime atrocities in South Kordofan"";""Radio Dabanga,2024-03-24,Civilians dead and injured in Sudan air strikes and raids""",SIHA Network;Sudan Tribune;Radio Dabanga,2024-03-22;2024-03-24;2024-03-24,RSF Atrocities Persist Unabated in South Kordofan and Nuba Mountains;Women’s Network condemns wartime atrocities in South Kordofan;Civilians dead and injured in Sudan air strikes and raids,SIHA Network,1,Zalatayah village,"Tanqal and Az-Zaltaya villages 

Heibela Locality",South Kordofan state,Dilling district,11.808936,30.450601,POINT (30.450601 11.808936),146581,Sudan,625,Africa,1,1,,09/02/2024,09/02/2024,0,0,4,0,4,4,4,,
547479,SUD-2024-3-17514-21.2,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,3,"""SIHA Network,2024-03-22,RSF Atrocities Persist Unabated in South Kordofan and Nuba Mountains"";""Sudan Tribune,2024-03-24,Women’s Network condemns wartime atrocities in South Kordofan"";""Radio Dabanga,2024-03-24,Civilians dead and injured in Sudan air strikes and raids""",SIHA Network;Sudan Tribune;Radio Dabanga,2024-03-22;2024-03-24;2024-03-24,RSF Atrocities Persist Unabated in South Kordofan and Nuba Mountains;Women’s Network condemns wartime atrocities in South Kordofan;Civilians dead and injured in Sudan air strikes and raids,SIHA Network,1,Tungul village,"Tanqal and Az-Zaltaya villages 

Heibela Locality",South Kordofan state,Habila district,11.8658,29.9298,POINT (29.9298 11.8658),146580,Sudan,625,Africa,1,1,,09/02/2024,09/02/2024,0,0,3,0,3,3,3,,
547482,SUD-2024-3-17514-33.2,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""International Service for Human Rights,2024-03-01,Civil society demands immediate intervention and thorough investigation in South Kordofan, Sudan""",International Service for Human Rights,01/03/2024 00:00,"Civil society demands immediate intervention and thorough investigation in South Kordofan, Sudan",International Service for Human Rights,3,Dilling district,villages of Habila and surrounding areas near Dillinj City,South Kordofan state,Dilling district,12.05,29.65,POINT (29.65 12.05),147300,Sudan,625,Africa,2,2,,09/02/2024,12/02/2024,0,0,22,0,22,22,22,,
513033,SUD-2024-3-17514-2,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,3,"""Sudan Tribune,2024-02-14,Sudanese activists report civilian deaths in clashes with RSF"";""Sudan Tribune,2024-02-17,Resistance Committees report civilians’ murder during RSF armed robberies in Central Sudan"";""Sudan War Monitor,2024-02-17,Continuing human rights violations... News of the Rapid Support Forces’ assassination of Professor Abdullah Al-Nur after his kidnappingاستمرار انتهاكات حقوق الانسان … انباء عن اغتيال قوات الدعم السريع الاستاذ عبدالله النور بعد اختطافه""",Sudan Tribune;Sudan Tribune;Sudan War Monitor,2024-02-14;2024-02-17;2024-02-17,Sudanese activists report civilian deaths in clashes with RSF;Resistance Committees report civilians’ murder during RSF armed robberies in Central Sudan;Continuing human rights violations... News of the Rapid Support Forces’ assassination of Professor Abdullah Al-Nur after his kidnappingاستمرار انتهاكات حقوق الانسان … انباء عن اغتيال قوات الدعم السريع الاستاذ عبدالله النور بعد اختطافه,Resistance Committees of Al-Hasahisa,1,Wad Bilal village,village of Wad Al-Balila,Gezira state,El Hasahisa district,14.609228,33.360599,POINT (33.360599 14.609228),150907,Sudan,625,Africa,1,2,,10/02/2024,11/02/2024,0,0,2,0,2,2,2,,
513032,SUD-2024-3-17514-3,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,2,"""Sudan Tribune,2024-02-17,Resistance Committees report civilians’ murder during RSF armed robberies in Central Sudan"";""Sudan Tribune,2024-02-14,Sudanese activists report civilian deaths in clashes with RSF""",Sudan Tribune;Sudan Tribune,2024-02-17;2024-02-14,Resistance Committees report civilians’ murder during RSF armed robberies in Central Sudan;Sudanese activists report civilian deaths in clashes with RSF,Resistance Committees of Al-Hasahisa,1,Wad Bilal village,village of Wad Al-Balila,Gezira state,El Hasahisa district,14.609228,33.360599,POINT (33.360599 14.609228),150907,Sudan,625,Africa,1,1,,11/02/2024,11/02/2024,0,0,4,0,4,4,4,,
519842,SUD-2024-3-17514-39,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Darfur 24,2024-04-20,Rapid Support expected dozens of deaths and the displacement of thousands in North Kordofan""",Darfur 24,20/04/2024 00:00,Rapid Support expected dozens of deaths and the displacement of thousands in North Kordofan,Eyewitnesses,2,Jabal ad Dayr area,villages of the Jabal Al-Dayer area,North Kordofan state,Um Rawaba district,12.45,30.7,POINT (30.7 12.45),147302,Sudan,625,Africa,2,4,,14/02/2024,21/02/2024,0,0,41,0,41,41,41,,
518793,SUD-2024-3-17514-37.1,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""United Nations Security Council,2024-02-29,Situation in the Sudan pursuant to Security Council resolution S/2024/204""",United Nations Security Council,29/02/2024 00:00,Situation in the Sudan pursuant to Security Council resolution S/2024/204,UN,1,Zalatayah village,"villages of Zalitia, Tungul and Gardud",South Kordofan state,Dilling district,11.808936,30.450601,POINT (30.450601 11.808936),146581,Sudan,625,Africa,1,1,,14/02/2024,14/02/2024,0,0,8,0,8,8,8,,
547488,SUD-2024-3-17514-37.2,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""United Nations Security Council,2024-02-29,Situation in the Sudan pursuant to Security Council resolution S/2024/204""",United Nations Security Council,29/02/2024 00:00,Situation in the Sudan pursuant to Security Council resolution S/2024/204,UN,1,Tungul village,"villages of Zalitia, Tungul and Gardud",South Kordofan state,Habila district,11.8658,29.9298,POINT (29.9298 11.8658),146580,Sudan,625,Africa,1,1,,14/02/2024,14/02/2024,0,0,8,0,8,8,8,,
547489,SUD-2024-3-17514-37.3,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""United Nations Security Council,2024-02-29,Situation in the Sudan pursuant to Security Council resolution S/2024/204""",United Nations Security Council,29/02/2024 00:00,Situation in the Sudan pursuant to Security Council resolution S/2024/204,UN,3,Habila district,"villages of Zalitia, Tungul and Gardud",South Kordofan state,Habila district,11.94139,30.035829,POINT (30.035829 11.94139),146581,Sudan,625,Africa,1,1,,14/02/2024,14/02/2024,0,0,8,0,8,8,8,,
536208,SUD-2024-3-17514-110,2024,TRUE,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-02,Sudanese paramilitary force accused of brutal attacks in central state""",Sudan Tribune,02/03/2024 00:00,Sudanese paramilitary force accused of brutal attacks in central state,Local witnesses and human rights groups,1,Abu Adara village,Abu Adara village,Gezira state,El Hasahisa district,14.6781,33.0154,POINT (33.0154 14.6781),150907,Sudan,625,Africa,1,1,,23/02/2024,23/02/2024,0,0,4,0,4,4,4,,
